artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Angie Martinez,hip hop,track,Never,2001,3roIvpaiNAWILNa1ehkN3r,"Angela ""Angie"" Martinez (born January 9, 1971, Brooklyn, New York) is an American radio personality, former rapper, and actress. Known as “The Voice of New York”, her afternoon radio show has consistently been ranked #1 with more young listeners than any other radio program in the country. Angie Martinez got her first break in radio at the age of 16 answering hot lines at the urban radio station WQHT (""Hot 97""). There she met popular DJ Funkmaster Flex, and began working as his protégé. <a href=""https://www.last.fm/music/Angie+Martinez"">Read more on Last.fm</a>",42730,201450,Ms. Jade,Jacki-O,"Lisa ""Left Eye"" Lopes"
Various Artists,hip hop,album,"Hip Hop Solo en Español, Vol. II",2001,36ZizO61KQnk57lceywXVo,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Lone Catalysts,hip hop,album,Hip Hop,2001,6hZXDOin1UHV5lzNO87sBO,"Lone Catalysts are a hip-hop duo from Pittsburgh and Cincinnati consisting of producer J. Rawls and MC J. Sands. They made their debut in 2001 with their album Hip Hop and have since released three other albums, The Catalysts Files (2002, an album of B-sides and unreleased songs), Good Music (2005), and Square Binizz (2008). <a href=""https://www.last.fm/music/Lone+Catalysts"">Read more on Last.fm</a>",41879,312503,Jazz Addixx,Y Society,Surreal & The Sound Providers
Various Artists,hip hop,album,"Hip Hop Rap, Vol. 1",2001,63zwoqxM3Mpt90wK8PSdes,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,Only for the Real Dj: A Premier Selection of Hip Hop Inspired by the Boom Bap Sound - Volume 3,2001,77LC6zvErpECt22SKYkAM3,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Los Verdaderos Kreyentes de la Religión del Hip Hop,hip hop,album,En las calles,2001,4WIaXgizM2h4DmOK0j52I6," <a href=""https://www.last.fm/music/+noredirect/Los+verdaderos+kreyentes+de+la+religi%C3%B3n+del+hip+hop"">Read more on Last.fm</a>",457,6288,CPV,995,7 Notas 7 Colores
DJ Tomekk,hip hop,album,Return of Hip Hop (Pioneers Project),2001,0rXx7KpPRNAncJKMNGpwAX,"Tomasz Kuklicz a.k.a. DJ Tomekk (born October 11, 1976 in Kraków, Poland) is a Polish-born, German-based hip hop DJ. His hits feature rappers like Ice-T, Fatman Scoop, Khia, Xzibit, Fler, Sido, Kurupt, Lil' Kim, KRS-One, Flavor Flav and GZA. DJ Tomekk's first album was called Return of Hip Hop and was followed by Beat of Life and Numma Eyns (Number One). He took part in the third series of German reality show Ich bin ein Star – Holt mich hier <a href=""https://www.last.fm/music/DJ+Tomekk"">Read more on Last.fm</a>",53683,383372,Samy Deluxe,Beginner,Massive Töne
Various Artists,hip hop,album,Hip Hop Jam 2001,2001,7eRhMOdAgSjyhPgoIIINvG,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,"Hip Hop & RnB, Vol. 1",2001,57hgRUJzibpdZs3jkMpiuy,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
El Puto Coke,hip hop,album,Hip hop al top,2001,5L7yyTqnodppl5Fv17MALA,"Mc-Producer from Vigo, formerly in the hip-hop crew La Fam. Download tracks on his official website: www.elputocoke.com <a href=""https://www.last.fm/music/El+Puto+Coke"">Read more on Last.fm</a>",749,12198,Mitsuruggy,Jefe de la M,Jotamayúscula
83,hip hop,album,Hip hop 101,2001,6w9W5nVSEZd4c82GBDebTc," <a href=""https://www.last.fm/music/83"">Read more on Last.fm</a>",2586,26494,Sans Pression,L'Assemblée,Koriass
Gregor Strniša,hip hop,album,Hip Hop Bach (2023 Remix),2001,3Lctv6bfzVm5SpmiLqNJd0," <a href=""https://www.last.fm/music/Gregor+Strni%C5%A1a"">Read more on Last.fm</a>",466,1139,Alessandro Balotelli,Jodie Miles,Soinà
Various Artists,hip hop,album,"Hip Hop Trip, Vol. 2",2001,39w0YdoOwqLK7H4uIaDnFG,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,Hip Hop Fever,2001,4HupoUUqZY6yCjOLbtAfFX,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
DJ Chino,hip hop,album,Hip Hop & Bass,2001,3Gff0POWfMavX1hpJDK0Jg," <a href=""https://www.last.fm/music/DJ+Chino"">Read more on Last.fm</a>",9744,42181,DJ Liendro,Emus Dj,Dura DJ
Dlh Posse,hip hop,album,Hip Hop Instes,2001,5ZvCWZqrDUYxXV3sq4jzFO," <a href=""https://www.last.fm/music/DLH+Posse"">Read more on Last.fm</a>",102,570,Madrac,Dek Ill Ceesa,Carnicats
Victor Reid,hip hop,album,Hip Hop Red Hot,2001,7qhVfjOIcJdfjL23HdrY5U," <a href=""https://www.last.fm/music/Victor+Reid"">Read more on Last.fm</a>",112,1008,deejay bloom,Frankie Knuckles pres. Director's Cut Ft. Jamie Principle,Regelbau
tech-hop concepts,hip hop,album,hip-hop instrumentals,2001,5MNf7PXSWesE60njmF48lu," <a href=""https://www.last.fm/music/tech-hop+concepts"">Read more on Last.fm</a>",5,7,,,
Bits 'n Pieces,hip hop,album,Hip-Hop,2001,001czFmKqWWDn9V7cZVs54," <a href=""https://www.last.fm/music/Bits+%27n+Pieces"">Read more on Last.fm</a>",287,1908,Slade Savage,Homeliss Derilex,Da Hoodzmen
Various Artists,hip hop,album,Tommy Boy Essentials: Hip-Hop Volume 1,2001,4CAcRxI19HwiGTP7W4kzi6,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,Korea Hip Hop Mania 001,2001,253fKVdO4V9xc28WUp01cS,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,Raggamuffin Hip Hop,2001,0h36Lf0wv9fQLar2bBVqMV,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Master Plan Allstarz,hip hop,album,MP Hip Hop 2001 대박,2001,3vANbrXhS13NTEmvy3F7Y1," <a href=""https://www.last.fm/music/Master+Plan+Allstarz"">Read more on Last.fm</a>",50,264,ANALOZIK,Primary Skool,P-Type
Pen Jakke,hip hop,album,Generasjon Hip Hop,2001,0UU1wTbyjkkOcx7oHN2Bh3,"Pen Jakke was a Norwegian hip-hop group from Fredrikstad, Norway formed in 1997. The group consisted of MCs Skanglebein, Fundamental Lyd and Ubåt, and DJ Sjel Jonas. In 1999, their debut single ""De Kom Ridende"" was released, but their breakthrough came with their only full-length album ""Østen"" in 2000. They split up in 2001. <a href=""https://www.last.fm/music/Pen+Jakke"">Read more on Last.fm</a>",1645,19843,Warlocks,Diaz,DRM Klikk
HHP,hip hop,album,Maf-Town,2001,2sRWjsJmYj1zT4vFbys7Oi,"Jabulani Tsambo (14 September 1980 – 24 October 2018), better known by his stage name Hip Hop Pantsula, later shortened to HHP, was a South African Motswako rapper (Motswakolista) who performed in several languages, mostly in Setswana. <a href=""https://www.last.fm/music/HHP"">Read more on Last.fm</a>",1150,11499,Khuli Chana,Pro Kid,Zakwe
Various Artists,hip hop,album,92100% Hip-Hop vol 2,2001,62WFtW1VUJtUBpe8tENthS,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Da Jim,hip hop,album,Da Jim II Hip Hop Above the Law,2001,21I0qJ6VchfROznA2nKbZ5,"Da Jim is a Thai Hip Hop Artist <a href=""https://www.last.fm/music/+noredirect/Da+Jim"">Read more on Last.fm</a>",189,2549,Buddha Bless,Joey Boy,Thaitanium
Numidia,hip hop,album,"Numidia (La fusion des musiques de l'Atlas au jazz, au hip hop et au R&B)",2001,6a8VEqFSphRAOXV652HE5R,"Numidia El Morabet, better known as simply Numidia is a Dutch-Moroccan singer. She is under contract with the record label TRIFECTA. Als je op zo’n vroege leeftijd al zoveel talent laat zien, wordt dat opgemerkt. Voor de Nederlands-Marokkaanse Numidia El Morabet (1999) begon het allemaal met The Voice Kids in 2015. Onder het goedkeurend oog van coach Angela Groothuizen bereikte ze de finale en maakte ze indruk op niemand minder dan Ali B. In <a href=""https://www.last.fm/music/Numidia"">Read more on Last.fm</a>",10027,100948,Famke Louise,CAZA,Priceless
DJ Tommy,hip hop,album,DJ Tommy Respect 4 DA Chopstick Hip Hop,2001,0Ptv4BDaJcziKNLqf2VaCt,"DJ Tommy is undoubtedly Hong Kong's premier scratchmaster. Born in Hong Kong in 1971, he started DJing at the age of 15, getting into hip-hop music because the beats were fun to play with and they allowed him to work on his mixing skills. By 1991, at the age of 19, he was crowned the Hong Kong DMC DJ Champion. He won that title again the next year, and went on to compete in the Technics World DJ Championship at the Ministry of Sound in London, where he came No. <a href=""https://www.last.fm/music/DJ+Tommy"">Read more on Last.fm</a>",2441,13119,Adry WG,DJ USUP,Gabbers United
Various Artists,hip hop,album,"Best Collabs Hip-Hop & RnB, vol. 1",2001,0JmwLvtxb4LifSvtxssh37,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,"My Playlist Hip-Hop Old School, Vol. 2",2001,4QNk0N47L3tVjPb2ABf1Fq,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,hip hop,album,2001 I Love Hip-Hop,2001,0qTo6sDFzT7laObXZSB8oJ,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
